name,url,level,rating,price
⭐ WRITERBAY REGULAR UKRAINE PROFILE DONE 150+ ORDERS RATED 4.65* NO WARNING NO DEMOTION,https://accountsplace.co.ke/ads/writerbay_regular_ukraine_profile_done_150_orders_rated_465_no_warning_no_demotion1682584155,Regular,4.6,"KES 155,000"
REGULAR FULLZ,https://accountsplace.co.ke/ads/regular_fullz1682583262,new,100/100,KES 200
FULLZ: READY TO APPLY FOR FUNDS,https://accountsplace.co.ke/ads/fullz_ready_to_apply_for_funds1682583159,new,100/100,KES 600
ESSAYPRO RATED 95% 4.8 COMPLETED 3400 ORDERS MANAGER MADISSON. 6 ORDERS IN PROGRESS,https://accountsplace.co.ke/ads/essaypro_rated_95_48_completed_3400_orders_manager_madisson_6_orders_in_progress1682582946,Probation,4.8,"KES 320,000"
"Clean Writershub Junior, 5 Take Orders, Price: 26500 (negotiable)",https://accountsplace.co.ke/ads/clean_writershub_junior_5_take_orders_price_26500_negotiable_inclusive_of_nearly_341681725658,Junior,100,"KES 26,500"
BRAND NEW LIVINGSTON RESEARCH,https://accountsplace.co.ke/ads/brand_new_livingston_research1681725216,New,100/100,"KES 16,500"
werkit REVIEWER,https://accountsplace.co.ke/ads/werkit_reviewer1681723763,4.1,4.1,"KES 35,000"
werkit Verified,https://accountsplace.co.ke/ads/werkit_verified1681723701,4,4,"KES 25,000"
New studypool,https://accountsplace.co.ke/ads/new_studypool1681723651,new,new,"KES 7,500"
brand new studypool tutor and go transcript  available,https://accountsplace.co.ke/ads/brand_new_studypool_tutor_and_go_transcript_available1681723603,new,new,"KES 7,500"
ESSAYPRO RATINGS: 4.9 97% BID LIMIT: 210/ 24HRS ORDERS: 1900+ PROFILE: MALE Manager: jula 20 in progress Profile Owner Available,https://accountsplace.co.ke/ads/essaypro_ratings_49_97_bid_limit_210_24hrs_orders_1900_profile_male_manager_jula_20_in_progress_profile_owner_available1681723417,Active,4.9,"KES 385,000"
"Writerbay Beginner Kenyan, 1 order, 5/5, male with its sim card",https://accountsplace.co.ke/ads/writerbay_beginner_kenyan_1_order_55_male_with_its_sim_card1681722571,beginnner,5/5,"KES 95,000"
Studypool,https://accountsplace.co.ke/ads/studypool1681722535,All levels,97/100,"KES 5,000"
STUDYPOOL,https://accountsplace.co.ke/ads/studypool1681722269,Standard,97/100,"KES 7,500"
"QUICK SALE!! EDUSSON ADVANCLED LEVEL 150+ ORDERS, RATED 4.8 WITH 6 ORDERS IN PROGRESS",https://accountsplace.co.ke/ads/quick_sale_edusson_advancled_level_150_orders_rated_48_with_6_orders_in_progress1683191474,Advanced,,"KES 130,000"
UVO COLLEGE B 50%,https://accountsplace.co.ke/ads/uvo_college_b_501683191202,COLLEGE,50,"KES 110,000"
"ESSAYPRO DONE 2400+ ORDERS RATED 4.8,97% WITH 60 BIDS PER 8 HOURS",https://accountsplace.co.ke/ads/essaypro_done_2400_orders_rated_4897_with_60_bids_per_8_hours1683190449,Active,97%,"KES 345,000"
Brand New Fwc Kenyan,https://accountsplace.co.ke/ads/brand_new_fwc_kenyan1683190343,1,100,"KES 52,000"
Verified Rev Caption and Transcription account,https://accountsplace.co.ke/ads/verified_rev_caption_and_transcription_account1683188473,Rookie,5/5,"KES 7,000"
Study pool partner top tutor completed  14 orders  1 order  in Progress  ratings  100% 3 badges  (humanities  science  computer science) available inbox,https://accountsplace.co.ke/ads/study_pool_partner_top_tutor_completed_14_orders_1_order_in_progress_ratings_100_3_badges_humanities_science_computer_science_available_inbox1683186349,Partner top tutor,100,"KES 140,000"
Edusson intermediate,https://accountsplace.co.ke/ads/edusson_intermediate1683185885,Edusson intermediate,4.6,KES 90
Nipewe Hub Junior Active done orders recently,https://accountsplace.co.ke/ads/nipewe_hub_junior_active_done_orders_recently1683185830,Junior,N/A,"KES 19,000"
Studypool Rising Star,https://accountsplace.co.ke/ads/studypool_rising_star1683185727,Rising Star,100,"KES 19,000"
"ESSAYPRO FEMALE PROFILE DONE 2400+ ORDERS RATED 4.8,97% WITH 60 BIDS PER 8 HOURS LIMIT WITH 8 ORDERS IN PROGRESS.MANAGER JULIA",https://accountsplace.co.ke/ads/essaypro_female_profile_done_2400_orders_rated_4897_with_60_bids_per_8_hours_limit_with_8_orders_in_progressmanager_julia1683185282,N/A,"4.8, 97%","KES 350,000"
Writerbay beginner,https://accountsplace.co.ke/ads/writerbay_beginner1680261469,Beginner,4.9/5,KES 105
Writedom regular reactivated,https://accountsplace.co.ke/ads/writedom_regular_reactivated1680260911,Beginner,4.6/5,KES 80
"Studypool standard, completed 115+ orders, 90%, 2 badges (Business and humanities)",https://accountsplace.co.ke/ads/studypool_standard_completed_115_orders_90_2_badges_business_and_humanities1680260309,Standard,90%,"KES 15,000"
Writedom regular new,https://accountsplace.co.ke/ads/writedom_regular_new1680260278,Beginner,0,KES 58
Writedom probation new,https://accountsplace.co.ke/ads/writedom_probation_new1680259602,Beginner,0,KES 45
"ESSAYPRO 15 ORDER LIMIT DONE 1,100+ ORDERS RATED 4.6, 96%, 70 BID LIMIT PER 8 HOURS, WITH MARTA AS THE MANAGER",https://accountsplace.co.ke/ads/essaypro_probation_satus_15_order_limit_done_1100_orders_rated_47_97_with_marie_as_the_manager1680258794,,4.6,"KES 180,000"
Speech pad account available,https://accountsplace.co.ke/ads/speech_pad_account_available1680256954,100,98,"KES 25,000"
Transcription staff account for sale,https://accountsplace.co.ke/ads/transcription_staff_account_for_sale1680256861,100,100,"KES 8,000"
Study pool top tutor with a 100% rating,https://accountsplace.co.ke/ads/study_pool_top_tutor_with_a_100_rating1680252521,Top Tutor (top 1%),100%,"KES 50,000"
Essayshark,https://accountsplace.co.ke/ads/essayshark1680251516,Masters C,9.7,"KES 330,000"
STUDYPOOL TOP TUTOR PARTNER DONE 1000+ ORDERS RATED 98% WITH 7 PRIME BADGES LEVEL 2 AVAILABLE,https://accountsplace.co.ke/ads/studypool_top_tutor_partner_done_1000_orders_rated_98_with_7_prime_badges_level_2_available1684566607,Top tutor,98%,"KES 313,000"
Selling Textbroker usa profile,https://accountsplace.co.ke/ads/selling_textbroker_usa_profile1684564951,442 orders 2 in progress,4 stars,"KES 52,000"
"Studypool standard, 140 orders, 92%, 5 badges (Business, Humanities, Health medical, Economics, and Excel)",https://accountsplace.co.ke/ads/studypool_standard_140_orders_92_5_badges_business_humanities_health_medical_economics_and_excel1684564846,Standard,92%,"KES 19,000"
"Studypool Top Tutor, 13 orders, rated 100%, 2 subject badges (Humanities and Comp Science)",https://accountsplace.co.ke/ads/studypool_top_tutor_13_orders_rated_100_3_subject_badges_humanities_and_comp_science1684564764,Top Tutor,100%,"KES 45,000"
Scribie reviewer+ proof reader,https://accountsplace.co.ke/ads/scribie_reviewer_proof_reader1684564736,4,4,"KES 8,000"
"Studypool standard, 150+ orders, 91%, 1 badge (Humanities)",https://accountsplace.co.ke/ads/studypool_standard_150_orders_91_1_badge_humanities1684564720,Standard,91%,"KES 12,500"
Old verbit paypal gmail 2018 available,https://accountsplace.co.ke/ads/old_verbit_paypal_gmail_2018_available1684564674,3.9,3.9,"KES 30,000"
"Studypool Top Tutor, 14 orders, 100%, 3 badges (Business, Humanities and Health Medical)",https://accountsplace.co.ke/ads/studypool_top_tutor_14_orders_100_3_badges_business_humanities_and_health_medical1684564657,Top Tutor,100%,"KES 49,000"
Focus forward with tops paypal attached,https://accountsplace.co.ke/ads/focus_forward_with_tops_paypal_attached1684564591,New,New,"KES 4,000"
Writerbay,https://accountsplace.co.ke/ads/writerbay1684564561,Writerbay beginer,4.86,KES 130
Amberscript and datagain  avaialble,https://accountsplace.co.ke/ads/amberscript_and_datagain_avaialble1681034741,new,new,"KES 16,000"
US profile new Speechpad transcription account with 100%rating,https://accountsplace.co.ke/ads/us_profile_new_speechpad_transcription_account_with_100rating1681034196,new,100%,"KES 13,000"
Scribie,https://accountsplace.co.ke/ads/scribie1681023870,Pro,4.0,"KES 35,500"
TEXTBROKERS,https://accountsplace.co.ke/ads/textbrokers1681021291,3,100%,"KES 25,000"
"STUDYPOOL STANDARD, COMPLETED OVER 600 ORDERS, RATED 97%, 3 BADGES (BUSINESS, HUMANITIES, AND HEALTH MEDICAL). Completed 430 orders in the last 180 days. Veery active🔥",https://accountsplace.co.ke/ads/studypool_standard_completed_over_600_orders_rated_97_3_badges_business_humanities_and_health_medical_completed_430_orders_in_the_last_180_days_veery_active1681017616,Standard,97%,"KES 64,999"
"BEAST: Studypool TOP TUTOR, 2200+ orders, 95%, 7 badges (Business, humanities, WRITING, health medical, Science, comp science, and Programming). Active and good earnings curve",https://accountsplace.co.ke/ads/beast_studypool_top_tutor_2200_orders_95_7_badges_business_humanities_writing_health_medical_science_comp_science_and_programming_active_and_good_earnings_curve1681017575,Top Tutor,95%,"KES 90,000"
"Studypool standard, rated 94% after completing 150+ question, 2 key badges (Business and Humanities)",https://accountsplace.co.ke/ads/studypool_standard_rated_94_after_completing_150_question_2_key_badges_business_and_humanities1681017529,Standard,94%,"KES 26,000"
"Homeworkmarket, completed 3000+ orders, rated 4.8, earned over 11M. Affordable",https://accountsplace.co.ke/ads/homeworkmarket_completed_3000_orders_rated_48_earned_over_11m_affordable1681017477,Used,4.8,"KES 58,000"
"Studypool PARTNER standard, completed 200+ orders, 92%, 2 prime badges (WRITING & Humanities). South Africa profile",https://accountsplace.co.ke/ads/studypool_partner_standard_completed_200_orders_92_2_prime_badges_writing_humanities_south_africa_profile1681017435,Standard,92%,"KES 30,000"
"Studypool Top Tutor, 420+ orders, 99%, 3 prime badges (Business, humanities, and health medical)",https://accountsplace.co.ke/ads/studypool_top_tutor_420_orders_99_3_prime_badges_business_humanities_and_health_medical1681017388,Top Tutor,99%,"KES 110,000"
UVO MENTOR NEWLY MATCHED AVAILABLE.,https://accountsplace.co.ke/ads/uvo_mentor_newly_matched_available1683650243,NEW,,"KES 100,000"
"Just in 🔥🔥🔥 Writerbay Regular Plus 4.73 with 5 Auto Takes Done 77 Orders, Philippines Clean.No warning/QC/demotion  inbox",https://accountsplace.co.ke/ads/just_in_writerbay_regular_plus_473_with_5_auto_takes_done_77_orders_philippines_cleanno_warningqcdemotion_inbox1683646757,Regular plus,4.73,"KES 296,000"
🔥🔥🔥🔥Writerbay Regular Plus  Foreign profile ESL  Completed  orders  190+ Rated: 4.58 Country: UAE 20 orders in Progress  Inbox  with 1 warning (NFI) 1 Qc (NFI),https://accountsplace.co.ke/ads/writerbay_regular_plus_foreign_profile_esl_completed_orders_190_rated_458_country_uae_20_orders_in_progress_inbox_with_1_warning_nfi_1_qc_nfi1683646656,Regular plus,4.58,"KES 260,000"
JUST IN 🔥🔥🔥 Brand new writerbay ESL Canadian profile  available,https://accountsplace.co.ke/ads/just_in_brand_new_writerbay_esl_canadian_profile_available1683646500,Brand new,5,"KES 195,000"
🔥🔥🔥Brand new writerbay Indian profile  (2 pieces)  zero mileage  available  .inbox,https://accountsplace.co.ke/ads/brand_new_writerbay_indian_profile_2_pieces_zero_mileage_available_inbox1683646415,Brand new,5,"KES 198,000"
"Nerdyturtlez, Nursing, Psychology & Sociology",https://accountsplace.co.ke/ads/nerdyturtlez_nursing_psychology_sociology1683643953,New,0.7 base rate,"KES 16,500"
"NerdyTurtlez account. Management, Marketing & Sociology",https://accountsplace.co.ke/ads/nerdyturtlez_account_management_marketing_sociology1683643743,New,0.7,"KES 18,000"
Studypool Standard done over 170 orders.,https://accountsplace.co.ke/ads/studypool_standard_done_over_170_orders1683641469,1,95/100,"KES 35,000"
Text royal premium,https://accountsplace.co.ke/ads/text_royal_premium1683640815,1,4.75,"KES 36,000"
Scribie Transcription account,https://accountsplace.co.ke/ads/scribie_transcription_account1683640130,1,New,"KES 6,000"
selling rev tc and cp,https://accountsplace.co.ke/ads/selling_rev_tc_and_cp1681972282,new,new,"KES 8,000"
crowdsurf level 2-5 available,https://accountsplace.co.ke/ads/crowdsurf_level_2_5_available1681972218,5,5,"KES 13,000"
Brand new writerbay Kenyan profile done zero order   ratings 5/5 available. All credentials intact call,https://accountsplace.co.ke/ads/brand_new_writerbay_kenyan_profile_done_zero_order_ratings_55_available_all_credentials_intact_call1681971643,Beginner,5/5,"KES 105,000"
selling new  focus forward and amberscript 2 in 1,https://accountsplace.co.ke/ads/selling_new_focus_forward_and_amberscript_2_in_11681971418,new,new,"KES 20,000"
"Clean Writershub Junior, 5 Take Orders, Customer Rating 100%, 25,500 (negotiable) inclusive of more than $30 inside",https://accountsplace.co.ke/ads/clean_writershub_junior_5_take_orders_customer_rating_100_25500_negotiable_inclusive_of_more_than_32_inside1681971108,Junior Level,100%,"KES 25,500"
selling old verbit and normal reviewer,https://accountsplace.co.ke/ads/selling_old_verbit_and_normal_reviewer1681970718,3.82,3.83,"KES 30,000"
REV transcription and caption available us and uk profile,https://accountsplace.co.ke/ads/rev_transcription_and_caption_available_us_and_uk_profile1681970645,rookie,rookie,"KES 9,000"
verified werkit and werkit reviewer,https://accountsplace.co.ke/ads/verified_werkit_and_werkit_reviewer1681970568,4,4,"KES 25,000"
selling old verbit  and british editor  gmail paypal,https://accountsplace.co.ke/ads/selling_old_verbit_and_british_editor_gmail_paypal1681970520,3.82,3.83,"KES 30,000"
"Studypool PARTNER Top Tutor, 130+ orders, 98%, 4 prime badges (Business, Humanities, Health medical, and Economics). South Africa profile",https://accountsplace.co.ke/ads/studypool_partner_top_tutor_130_orders_98_4_prime_badges_business_humanities_health_medical_and_economics_south_africa_profile1681967989,Top Tutor,98%,"KES 110,000"
Essaypro on sale 2600+ orders  Rating 96% 4.9  Bid limit 20/8hrs Manager Marta  FEMALE,https://accountsplace.co.ke/ads/essaypro_on_sale_2600_orders_rating_96_49_bid_limit_208hrs_manager_marta_female1685612692,Active,4.9,"KES 320,000"
"Nerdy Turtlez on Quick Sale: Sociology, Helathcare and Nursing",https://accountsplace.co.ke/ads/nerdy_turtlez_on_quick_sale_sociology_helathcare_and_nursing1685612690,New,0.7/0.7,"KES 19,000"
Sweet Study 151 orders 4.8,https://accountsplace.co.ke/ads/sweet_study_151_orders_481685609870,Beast,4.8,"KES 20,000"
New sweetstudy/homeworkmarket,https://accountsplace.co.ke/ads/new_sweetstudyhomeworkmarket1685609280,New,New,"KES 1,500"
Brandnew studydaddy,https://accountsplace.co.ke/ads/brandnew_studydaddy1685609224,New,New,"KES 5,000"
Brandnew VIP writers male Profile,https://accountsplace.co.ke/ads/brandnew_vip_writers_male_profile1685609111,New,New,"KES 10,000"
Essaywriters intermediate level,https://accountsplace.co.ke/ads/essaywriters_intermediate_level1685608249,Intermediate,💯,"KES 100,000"
Brandnew writerslabs both male n female profile,https://accountsplace.co.ke/ads/brandnew_writerslabs_both_male_n_female_profile1685608074,Freshman,New,"KES 70,000"
Brandnew Essayshark Kenyan Profile,https://accountsplace.co.ke/ads/brandnew_essayshark_kenyan_profile1685608020,New,New,"KES 80,000"
Writerbay newcomer foreign esl done 17 orders rated 5 with 2 autotakes,https://accountsplace.co.ke/ads/writerbay_newcomer_foreign_esl_done_17_orders_rated_5_with_2_autotakes1685603252,newcomer,5,"KES 130,000"
Writerslab Account completed 476 orders rated 92%,https://accountsplace.co.ke/ads/writerslab_account_completed_476_orders_rated_921683491125,Freshman,92/100,"KES 70,000"
Studypool Top tutor Kenyan 2000 orders 99% 5 badges level 2 Mali safi,https://accountsplace.co.ke/ads/studypool_top_tutor_kenyan_2000_orders_99_5_badges_level_2_mali_safi1683486586,Used,Uses,"KES 200,000"
"WRITERBAY REGULAR PLUS, HAS COMPLETED 90 ORDERS WITH A RATING OF 4.71. NO DEMOTIONS, NO WARNING, HAS 5 AUTO TAKES. COMES WITH RDP AND PAYONEER",https://accountsplace.co.ke/ads/writerbay_regular_plus_has_completed_90_orders_with_a_rating_of_471_no_demotions_no_warning_has_5_auto_takes_comes_with_rdp_and_payoneer1683486479,Regular plus,4.71,"KES 295,000"
WRITERBAY REGULAR KENYAN PROFILE DONE 9500+ ORDERS RATED 4.7* WITH A MINIMUM CPP OF $5 AND ACTIVE INVITES,https://accountsplace.co.ke/ads/writerbay_regular_kenyan_profile_done_9500_orders_rated_47_with_a_minimum_cpp_of_5_and_active_invites1683486360,Regular,4.7,"KES 350,000"
"*WRITERBAY NEWCOMER ESL (GEORGIA)* *RATED 5/5 * *0 WARNINGS, QC & DEMOTIONS* *DONE 13 ORDERS* *VERY CLEAN AND AFFORDABLE🔥* 3 AUTO TAKES🔥🔥",https://accountsplace.co.ke/ads/writerbay_newcomer_esl_georgia_rated_55_0_warnings_qc_demotions_done_13_orders_very_clean_and_affordable_3_auto_takes1683486345,Newcomer,5/5,"KES 180,000"
Brand new writerbay ESL Nepal profile available,https://accountsplace.co.ke/ads/brand_new_writerbay_esl_nepal_profile_available1683485942,Newcomer,5/5,"KES 190,000"
CLEAN WRITERBAY REGULAR PLUS SRI LANKA PROFILE DONE 20 ORDERS RATED 4.5 HAS TAKES WITH NO DEMOTION AND WARNINGS,https://accountsplace.co.ke/ads/clean_writerbay_regular_plus_sri_lanka_profile_done_20_orders_rated_45_has_takes_with_no_demotion_and_warnings1683485688,Regular plus,4.5,"KES 250,000"
Writerbay regular plus  completed  18 orders  ratings  4.46  Sri Lanka profile  No warning  No quality control  available  .Has $112 inside,https://accountsplace.co.ke/ads/writerbay_regular_plus_completed_18_orders_ratings_446_sri_lanka_profile_no_warning_no_quality_control_available_inbox_07597139611683485584,Regular plus,4.46,"KES 250,000"
Upwork for sale,https://accountsplace.co.ke/ads/upwork_for_sale1683472245,5 orders done,100,"KES 17,500"
"Studypool standard, 140 orders, 92%, 5 badges (Business, Humanities, Health medical, Economics, and Excel)",https://accountsplace.co.ke/ads/studypool_standard_140_orders_92_5_badges_business_humanities_health_medical_economics_and_excel1684645554,Standard,92%,"KES 19,000"
